image,mean_r,mean_g,mean_b,mean_l,mean_a,mean_b_lab,yellow_index,rg_ratio,rb_ratio,bg_ratio
AJ24_20240816_095949.jpg,111.08673308032891,106.88298545224542,91.62531625553447,113.02356103731816,126.92346616065781,136.7723750790639,136.7723750790639,1.0393303627417045,1.2124021657738806,0.8572488409693907
AJ25_20240816_100016.jpg,99.3260338651905,94.12740149788343,84.31667209378053,100.77189840442853,128.15133507000976,134.02548029957669,134.02548029957669,1.0552297336306924,1.1780117765642382,0.8957717928705883
AJ25_20240816_100017.jpg,108.576154353562,89.93334432717678,75.54689973614775,100.03110158311345,133.25982849604222,139.029617414248,139.029617414248,1.2072958473696584,1.437201967196126,0.8400321311445575
AJ25_20240816_100022.jpg,85.13866432337434,77.01722319859402,64.31458699472759,83.5750439367311,128.84973637961335,136.21370826010545,136.21370826010545,1.1054496602453323,1.3237846494539292,0.8350675795441311
AJ25_20240816_100023.jpg,90.81412970804547,81.99921996879876,67.22119456206819,89.00791174504123,128.85413416536662,137.53287274348116,137.53287274348116,1.1074999083540178,1.3509746285930444,0.8197784535983129
AJ26_20240817_090735.jpg,139.45802263827048,117.09312805107022,90.03028271015503,127.86202456949735,132.70334209538115,145.7466605868784,145.7466605868784,1.1910009047366545,1.5490123644088907,0.7688775886319366
AJ26_20240817_090738.jpg,156.81530043361553,129.9971711748916,103.33727028701219,141.88647532521165,134.40247780301465,146.0091885195127,146.0091885195127,1.2062977817905467,1.5175095924303226,0.7949193706151351
AJ26_20240817_090739.jpg,167.89662975445353,139.0427780452576,107.50698122291767,150.92294174289842,134.45635532017332,148.69985556090515,148.69985556090515,1.2075177934972385,1.5617276783596885,0.7731935592852671
AJ26_20240817_090744.jpg,137.71777368776645,114.57202432262423,86.20180322903805,125.24611513640706,132.9393099270787,146.61123407031195,146.61123407031195,1.2020191953486545,1.5976205477306549,0.7523808973988348
AJ27_20240817_091414.jpg,158.07897998388796,124.52240193344488,109.08935985623103,138.84465823883002,139.21289582946025,141.76704158145876,141.76704158145876,1.269482247852047,1.4490778820513983,0.8760621164252463
AJ27_20240817_091415.jpg,153.83143079315707,123.90418351477449,108.63076205287715,136.94054432348366,137.75446345256609,141.08678071539657,141.08678071539657,1.2415353960447884,1.416094543295052,0.8767319883367125
AJ27_20240817_091416.jpg,153.10143479414842,117.8356778192378,101.78835615369003,132.67126196312313,139.9317887308551,142.50295857988166,142.50295857988166,1.299279100594048,1.504115392716093,0.8638160969041926
AJ27_20240817_091420.jpg,140.51875485818616,112.9897142030767,100.78951174099315,125.27028688154161,137.30042119344168,139.1678627596305,139.1678627596305,1.243641995252678,1.394180317344012,0.8920237701267226
AJ28_20240817_091650.jpg,106.54180206794682,68.61831610044314,51.61201378631216,84.05406203840472,141.7399310684392,144.44490398818317,144.44490398818317,1.5526729096545968,2.064282948632387,0.75216088017377
AJ28_20240817_091655.jpg,149.97564105922103,97.40142486707352,57.85434401110558,116.73061106891222,144.96733806542863,158.30273186830456,158.30273186830456,1.5397684348471146,2.5922969317245244,0.5939784094132363
AJ28_20240817_091656.jpg,156.23918849069608,95.15594848380427,58.75342436250862,117.74433580289455,149.13923587181253,158.5898949000689,158.5898949000689,1.6419276917339605,2.6592353982206203,0.6174435196246827
AJ28_20240817_091702.jpg,141.3519819431412,92.28071821663158,54.34290279221932,110.64624280388527,143.89749182115594,157.06449240445335,157.06449240445335,1.5317607312022943,2.6011120510527377,0.5888868579865294
AJ29_20240817_091534.jpg,106.37803671540068,89.70122018247774,64.75453446191052,98.65593052654721,130.84984060679344,144.26690117621195,144.26690117621195,1.1859151448896952,1.642788971561284,0.721891336687395
AJ29_20240817_091535.jpg,120.22965448315249,100.8958452312964,57.96416333523701,109.83359508852085,129.70581096516275,153.91569103369503,153.91569103369503,1.1916214489894335,2.0742066389123055,0.5744950411770012
AJ29_20240817_091538.jpg,107.04477848101266,88.9942246835443,46.062974683544304,97.34794303797469,129.49018987341773,153.8432753164557,153.8432753164557,1.2028283594674394,2.3238789264596664,0.5175950948473919
AJ29_20240817_091539.jpg,108.77012970335174,91.04867086169257,49.949274431745216,99.37742391164761,129.46404263516118,152.77404648773597,152.77404648773597,1.1946371921666132,2.1776117623965168,0.5485997039871228
AJ29_20240817_091542.jpg,108.89676100823682,90.3482999938069,49.892611630643465,98.99108193472472,130.01120951260296,152.61968167461447,152.61968167461447,1.2052994888714217,2.1826229428874147,0.5522252336993415
AJ2_20240805_160435.jpg,158.69659236728293,122.93366918555836,103.69042979579551,138.27828208418484,139.18446525038416,143.85193986344123,143.85193986344123,1.2909123442564057,1.5304844540555023,0.8434664778110281
AJ2_20240805_160437.jpg,114.85454968582732,83.53510200915368,73.01342021565434,97.31564657512993,139.120781940889,138.97967574276626,138.97967574276626,1.3749255767750919,1.573060784901312,0.8740447738198589
AJ2_20240805_160450.jpg,116.64543216112128,78.45801502620115,61.37028852831618,93.91470421112444,141.36302796893744,144.03996464423258,144.03996464423258,1.486724213395447,1.9006824484232099,0.7822054601510889
AJ2_20240805_160552.jpg,138.42681586978637,112.67173957273653,90.83995930824008,124.5543031536114,134.8913936927772,143.73312309257375,143.73312309257375,1.2285850486211611,1.5238537687607256,0.8062355196296742
AJ30_20240819_093746.jpg,122.86018229491822,91.32670745411413,58.17407916094394,104.41790485703584,136.70400799101012,151.18996129354477,151.18996129354477,1.3452820579496485,2.111940265407106,0.6369886766495337
AJ30_20240819_093757.jpg,153.55987762237763,130.34997339616905,98.26586728488903,141.05474688355122,132.43100106415324,148.2108163575555,148.2108163575555,1.178058364289872,1.5626980181682424,0.753861807339005
AJ30_20240819_093758.jpg,145.56114800505634,122.13881816725123,95.24868695141275,133.3076539605106,133.31002189897984,145.6668684458846,145.6668684458846,1.1917680963145032,1.5282220798601283,0.779839592365664
AJ31_20240819_094111.jpg,129.81507719677234,98.43687654870068,84.01836203062456,112.30081326640828,138.38665099434525,140.94653408729906,140.94653408729906,1.3187646787409282,1.545079819627704,0.8535252653565458
AJ31_20240819_094112.jpg,137.43304518664047,105.89387033398822,86.84027504911592,119.93990176817289,137.78703339882122,143.4578978388998,143.4578978388998,1.2978375750677582,1.582595673796682,0.8200689421885669
AJ32_20240819_095315.jpg,139.0041410216411,95.03295799415719,72.57151771279462,112.55878265309016,143.12476954930935,148.05805939246108,148.05805939246108,1.4626940220833,1.9154090128905372,0.7636457759592276
AJ32_20240819_095316.jpg,128.91307589549226,87.04983068750194,66.77197179160582,103.76218583988319,142.66305259560718,146.63760912112835,146.63760912112835,1.4809112596365972,1.9306465049015065,0.7670545766396067
AJ32_20240819_095320.jpg,125.46312149595461,74.18390573068788,48.54359284251519,93.68221036022426,146.42740121529528,151.69721690670426,151.69721690670426,1.6912444629187195,2.5845453862147343,0.6543682448370438
AJ33_20240821_103909.jpg,139.85304625799174,121.24686598972045,104.7654193305754,131.12056537545442,132.56487401278676,139.391939325561,139.391939325561,1.1534569901080312,1.3349160993837597,0.8640670223623809
AJ33_20240821_103913.jpg,156.6120440613477,136.32914484346009,120.93933344293868,146.0795499917796,133.27524250182023,138.75749817976842,138.75749817976842,1.1487788843126578,1.2949636673851552,0.8871128231215301
AJ33_20240821_103914.jpg,164.03708808111634,142.44067629759064,125.89958900401152,152.40666453375334,133.58007038613934,139.51800260871704,139.51800260871704,1.151616877940042,1.302919954512081,0.8838738441335753
AJ33_20240821_103917.jpg,166.2909568309626,136.21505954349985,117.42118756202449,148.8318309626199,136.74160602050944,142.20395716175983,142.20395716175983,1.2207971436305174,1.4161920762974054,0.8620279365109293
AJ34_20240821_104111.jpg,147.80901701917463,107.02146481656114,84.25007858457946,123.22385378777673,141.3940904396246,147.18195698055592,147.18195698055592,1.381115609764913,1.754408040300873,0.7872259825798621
AJ34_20240821_104117.jpg,162.39771682086243,123.39596746559901,95.07055131742682,139.36711212104817,139.64498908907285,149.38572381828348,149.38572381828348,1.3160698752174917,1.7081810598789828,0.7704510325548528
AJ34_20240821_104121.jpg,147.64691211903454,109.37295515069536,76.89235744177199,124.85657522086485,139.30373673754067,151.89711290527117,151.89711290527117,1.349939850904321,1.9201766613888245,0.7030289767045227
AJ35_20240823_154529.jpg,156.90770208439247,104.70737163192679,61.32808845958312,123.84722928317234,144.45976105744788,159.0909761057448,159.0909761057448,1.4985353766440421,2.558496497560044,0.5857093623690383
AJ35_20240823_154530.jpg,149.03713411970293,102.72043428312541,70.78376454217432,120.40705143763248,143.13481546203258,152.6036923773927,152.6036923773927,1.4509005312225958,2.1055270651135922,0.6890913609066691
AJ35_20240823_154535.jpg,104.52100750267952,76.5096463022508,32.650589496248664,86.27663451232583,134.3385852090032,154.9337620578778,154.9337620578778,1.3661154009738152,3.201198076790933,0.4267512744799718
AJ36_20240823_154809.jpg,145.28119529624976,118.3918075663653,101.53819222769117,130.49712708775255,135.9348806557242,141.10556665362358,141.10556665362358,1.227122020142225,1.4308034314779312,0.8576454186927407
AJ36_20240823_154811.jpg,141.23892745504,113.71698534486258,97.27511874314943,126.2287784679089,136.34427394146064,141.09903381642513,141.09903381642513,1.242021372486194,1.451953262334449,0.8554141458528377
AJ36_20240823_154815.jpg,129.16119218729332,103.70781711564746,85.79961201005247,115.28067545522684,135.25082668312686,141.58057404876328,141.58057404876328,1.2454335124788962,1.505381990151407,0.827320577840862
AJ3_20240805_160743.jpg,140.61046150522535,120.5513758742675,92.49971645378197,130.6636601766088,131.73695012287004,145.54573195430856,145.54573195430856,1.1663944879856414,1.5201177406350694,0.7673053502346737
AJ3_20240805_160746.jpg,141.31196551803197,127.42749386707018,109.28238989384873,136.98906389710433,130.50886122383474,139.50698122291766,139.50698122291766,1.108959770930487,1.2930899878947113,0.8576044754536682
AJ3_20240805_160805.jpg,138.30596022896827,112.83977645750251,82.17145492525977,124.43767125145818,133.90157619163887,147.91736523697134,147.91736523697134,1.2256844469677972,1.6831387331723373,0.7282135500152597
AJ4_20240807_095108.jpg,152.02027770500393,124.73385730503887,108.83164789101389,137.47335603877391,136.2057462230373,140.62583180508253,140.62583180508253,1.2187571183217603,1.3968388722773095,0.8725108753139357
AJ4_20240807_095109.jpg,131.9165791494898,96.68051789269087,73.01551797106447,111.50941266830729,139.08222957192345,146.9318463250623,146.9318463250623,1.3644587416406884,1.806692344428414,0.7552247216640094
AJ4_20240807_095118.jpg,138.57586254253582,108.32260082706422,87.80977522774785,122.2524682221171,137.0933117665909,144.01423710191813,144.01423710191813,1.2792885344812026,1.5781370650930542,0.8106320725930785
AJ5_20240808_150549.jpg,125.82128170603006,107.47330688889697,95.93333090723826,118.05120273663525,133.30052039739437,137.08508315440884,137.08508315440884,1.170721216063255,1.3115491686215137,0.8926247157704643
AJ5_20240808_150551.jpg,144.87003281079112,118.86374407582939,107.63111556689756,131.28909952606634,136.56831935836675,138.13569084943492,138.13569084943492,1.2187907483343299,1.3459865272395266,0.905499952893408
AJ5_20240808_150557.jpg,134.81110463421743,119.15596036141066,108.14284465170505,129.2039930049548,132.27321480617897,136.27330224424367,136.27330224424367,1.1313836344731703,1.246602156821383,0.907573934330471
AJ5_20240808_150601.jpg,131.74675240602477,110.71397436450737,98.09874411980493,122.24701135039489,134.2092270510552,138.0354106426136,138.0354106426136,1.1899740025798051,1.3430014037909106,0.8860556564501557
AJ5_20240808_150622.jpg,149.04530977604935,116.06760426444951,101.05747954941666,130.44910822046398,139.0403312323991,141.54748893656966,141.54748893656966,1.2841249669661325,1.4748567742411396,0.8706777340599589
AJ6_20240808_150733.jpg,152.16485937553787,115.17232951220352,102.45154738545217,130.8977073221109,140.79023374298598,140.82641399015458,140.82641399015458,1.321192848133039,1.4852372831208946,0.8895500067578865
AJ6_20240808_150738.jpg,133.60543130990416,112.37246405750798,101.71867012779553,123.27184504792332,134.41771166134185,136.9513178913738,136.9513178913738,1.1889516817267465,1.31347991306382,0.9051921222493408
AJ6_20240808_150747.jpg,132.72791770131252,106.71216743526072,91.59311812699539,118.93456308383587,135.98831737022584,140.31155256000946,140.31155256000946,1.2437936520972754,1.4491035895096338,0.8583193413651075
AJ7_20240808_151116.jpg,120.10598983939691,90.5133153064569,75.78548017043592,103.95128646345461,137.9618567682727,141.16461815798098,141.16461815798098,1.3269427609164839,1.5848152968678455,0.8372854212284524
AJ7_20240808_151119.jpg,127.6154893948239,116.87604592333139,115.62735940844523,124.60400856197704,131.83206849581632,130.29830706363106,130.29830706363106,1.091887454736875,1.1036789990191895,0.9893161383554898
AJ7_20240808_151122.jpg,89.98318021201413,73.63632508833922,59.02798586572438,82.03194346289753,132.13936395759717,138.62968197879857,138.62968197879857,1.2219944284572821,1.5244155355781652,0.8016150316205393
AJ7_20240808_151134.jpg,93.96775437784463,79.17156522409935,68.57193550875569,87.68903803131991,132.1133225333642,136.19023374218932,136.19023374218932,1.186887652466845,1.370352933898057,0.8661182136356776
AJ8_20240808_151246.jpg,95.55997429672998,83.72261887762387,48.587748107953736,90.53834071112381,127.5502641724975,149.05112094816508,149.05112094816508,1.1413877687584144,1.9667503856663935,0.5803419455694738
AJ8_20240808_151258.jpg,108.11092577147623,86.8132443703086,60.6009341117598,96.63819849874896,132.8684904086739,145.84096747289408,145.84096747289408,1.2453275454721309,1.7839811476852439,0.6980609220777525
AJ8_20240808_151300.jpg,121.2175713752249,93.37379909698883,65.85772481922803,105.33842550157857,135.48840683029502,147.59143836779035,147.59143836779035,1.298196830902398,1.840597589232786,0.7053126760485336
AJ8_20240808_151308.jpg,94.19507956335198,85.13316678433715,67.88171400640852,91.99473198283822,128.74306196708847,138.7928637375767,138.7928637375767,1.1064439632032823,1.387635529751411,0.7973591935210173
AJ9_20240808_152123.jpg,130.48325338894682,110.29601668404588,101.58110531803962,121.3748905109489,134.51537017726798,135.81718456725756,135.81718456725756,1.1830277840377639,1.2845228617654316,0.9209861557198646
AJ9_20240808_152135.jpg,118.74236042656152,85.64489052185083,75.68243868924934,100.03853391880993,139.97502763091077,139.1709830629985,139.1709830629985,1.3864500067265126,1.5689552413230257,0.883677208814495
AJ9_20240808_152136.jpg,130.07750522378888,94.15218345595336,83.70752050007901,109.91343435584976,141.07237800916576,139.8494144088778,139.8494144088778,1.3815665135697648,1.5539524154190385,0.8890661537358104
