image,mean_r,mean_g,mean_b,mean_l,mean_a,mean_b_lab,yellow_index,rg_ratio,rb_ratio,bg_ratio,yellow_ratio,label
AJ1_20240805_104118.jpg,155.80811256671518,127.86165938864629,108.41969917515769,138.5834449296458,135.82286268801553,142.37723435225618,142.37723435225618,1.2185678810452116,1.4370830422423142,0.8479453406565102,1.027375480506787,1
AJ1_20240805_104121.jpg,161.70218602657522,137.72321045863694,119.12897556793828,147.73294042006,134.46825975139305,141.38281183026146,141.38281183026146,1.1741098999505977,1.3573707311617655,0.8649883654776439,0.9570161567978076,1
AJ1_20240805_104123.jpg,161.4736142952028,140.59882587363143,115.89509995072098,149.34386047607825,132.20326527114176,143.85544104728643,143.85544104728643,1.1484705661188297,1.3932738568808183,0.8242963510277801,0.9632497755545785,1
AJ20_20240813_151213.jpg,150.35257144675705,116.24231430208134,98.05644134682706,128.48922729297945,138.72732480427726,142.96171472216918,142.96171472216918,1.2934409561271443,1.533326804932998,0.8435520325967848,1.1126357954006056,1
AJ20_20240813_151219.jpg,147.48392806792194,116.51088693254802,98.99404743256368,127.88605532754785,137.58731476550017,142.13076850778532,142.13076850778532,1.265838160578651,1.4898262107988274,0.8496549051267602,1.1113859680194784,1
AJ21_20240814_150024.jpg,161.36260281743407,133.46319844946584,99.77453436702278,143.41372790016072,134.11555734140114,149.24669093315686,149.24669093315686,1.2090419192935054,1.61727240546757,0.747580867074906,1.040672270902717,1
AJ21_20240814_150025.jpg,155.7134938682693,130.8445342321124,101.08545845853976,140.28892227726791,133.39476569479413,146.90934378299357,146.90934378299357,1.1900649392199718,1.5404143652543345,0.7725615615449177,1.0471913273768665,1
AJ21_20240814_150026.jpg,158.40664269092449,131.31751639517665,98.42096467103872,141.3049502855934,134.0375713983499,148.87520626189973,148.87520626189973,1.2062872176773487,1.6094806793542478,0.7494884659969497,1.053573883345432,1
AJ21_20240814_150030.jpg,168.3159217657686,138.24873667949623,101.39598879375802,148.37514727829708,134.3174665514623,150.96583143507974,150.96583143507974,1.2174861383253819,1.659985982760535,0.7334315704843947,1.0174603576599195,1
AJ22_20240814_150338.jpg,135.79647451635077,120.01373203705522,107.94885266293495,127.6005761236047,132.2220858293234,136.6321156175325,136.6321156175325,1.1315077956488737,1.2579705101859504,0.8994708349719016,1.0707797621101596,1
AJ22_20240814_150349.jpg,156.56465880370683,133.37541165658268,120.07126445584744,143.53815960787318,134.76296239564985,138.37535421612927,138.37535421612927,1.17386447535748,1.3039311129878841,0.900250368971746,0.9640318200408879,1
AJ22_20240814_150401.jpg,136.16192966977565,115.18048903453492,105.91038568187547,124.26085518023696,134.67645576002016,136.08558104360978,136.08558104360978,1.1821614027597018,1.2856333919237513,0.9195167137257364,1.0951604972544322,1
AJ23_20240814_150538.jpg,159.5074110771844,133.5864153843043,113.0116474228055,143.8585727862819,134.90277637352636,142.64982913068974,142.64982913068974,1.19403915004584,1.4114245151121623,0.8459815786785622,0.9915976877583403,1
AJ23_20240814_150543.jpg,153.2386781735872,123.19186490106648,106.68988962172976,134.77481815561472,137.30953390189728,141.40221095644213,141.40221095644213,1.2439025665594745,1.4362998900889,0.8660465432629358,1.049173813345468,1
AJ23_20240814_150544.jpg,166.78071246713998,133.97791393264475,115.74780070791331,146.2540415226346,137.8689946389021,142.41601291631306,142.41601291631306,1.2448373491331486,1.4408974512363262,0.8639319455456794,0.9737577878865977,1
AJ24_20240816_095940.jpg,158.44999686500722,137.1563107404853,126.65249649925805,147.1139674378749,134.55656571989886,136.7781679102138,136.7781679102138,1.1552512228880278,1.2510609738740877,0.923417193799279,0.9297429017964,1
AJ24_20240816_095943.jpg,152.29627340162486,141.85985517484988,130.52059784528436,148.59965559872836,129.9623807841752,135.35972271282233,135.35972271282233,1.0735685028040034,1.1668370720713044,0.9200671801359415,0.9109019886791627,1
AJ24_20240816_095944.jpg,152.41027230368059,139.02054033257812,126.63008164835635,146.7571282007438,131.05478134484676,136.48390544179884,136.48390544179884,1.0963147664564927,1.2035866131977042,0.9108731733781691,0.9299984687974334,1
AJ24_20240816_095949.jpg,135.00553035988125,119.2066299063591,104.33477438089334,126.35276844268981,131.64166856993702,138.1603967503018,138.1603967503018,1.13253373015745,1.2939648345148458,0.8752430430053164,1.0934496913656302,1
AJ25_20240816_100016.jpg,174.56560604448228,155.2619985101628,142.24694051292965,164.07779078429286,132.98901245078216,137.35907736511652,137.35907736511652,1.1243292408652508,1.2272011207257838,0.9161735708782931,0.8371582520180277,1
AJ25_20240816_100017.jpg,160.1944296119097,139.2137807300455,122.82904376428372,148.40413080159763,133.3116683397766,139.56652213844808,139.56652213844808,1.1507081240171217,1.304206427065621,0.8823052016679354,0.940449032275162,1
AJ25_20240816_100022.jpg,165.9034572589191,145.6543403391028,126.90175732956553,154.68451960438009,132.59404803956198,140.6250220770046,140.6250220770046,1.1390217121827744,1.307337734659796,0.8712528316208664,0.9091085619140007,1
AJ25_20240816_100023.jpg,163.76107244723332,144.47863091842555,127.91027952082145,153.33275527666856,132.5395550484883,139.35461494580719,139.35461494580719,1.1334622308695093,1.2802807700869363,0.8853231638644059,0.9088378656310092,1
AJ26_20240817_090735.jpg,165.1514299321888,143.4317011770576,117.66064908262082,152.22273376726466,132.22790465606786,144.19653913319576,144.19653913319576,1.151429059444052,1.4036249996597856,0.8203252648942003,0.947273344902519,1
AJ26_20240817_090738.jpg,170.23151546932354,145.79611002526576,117.86387471993136,155.16923296944273,133.00395671449684,145.74758068360586,145.74758068360586,1.1675998370067857,1.4443061067653027,0.808415765627014,0.939281434567807,1
AJ26_20240817_090739.jpg,172.1227487160419,146.0726917803444,115.71418279844764,155.73272756849713,133.31856103739165,147.2602309962585,147.2602309962585,1.1783362477945831,1.4874818545654471,0.7921684785564396,0.9455959087719182,1
AJ26_20240817_090744.jpg,167.5165107678921,142.54117902980204,114.04759625842941,152.21611920817924,133.31846856645637,146.22571242114424,146.22571242114424,1.1752148448109403,1.4688298113664182,0.8001027929934684,0.9606453785654097,1
AJ27_20240817_091414.jpg,158.35530463318796,129.11272075650936,113.99745239431755,140.81048404507968,137.17105660866187,140.64197504210026,140.64197504210026,1.2264887803374365,1.38911265048559,0.8829296667550907,0.9988032851181112,1
AJ27_20240817_091415.jpg,167.5673907354096,140.40753253550952,124.23706312007803,151.6836620589565,136.15526635102663,140.81251933097,140.81251933097,1.193435897034907,1.3487713342408976,0.8848318889431819,0.9283301608838317,1
AJ27_20240817_091416.jpg,155.82228095305345,124.94641596223293,109.19541227026046,136.8968668670688,137.68000887687373,141.16658260536244,141.16658260536244,1.2471128403798346,1.4270039032444588,0.8739379241524512,1.0311892799654092,1
AJ27_20240817_091420.jpg,156.48419829589466,129.47331525948877,117.20069713400464,140.37062354763748,136.6820487993803,138.66032145623547,138.66032145623547,1.208621226494817,1.3351814518798697,0.9052112089190061,0.9878158047888318,1
AJ28_20240817_091650.jpg,176.58377564762733,139.56064327022102,114.9059653014339,152.5747445139824,138.49520716153054,146.1577807705511,146.1577807705511,1.2652834656289,1.5367676834499042,0.8233407484057605,0.9579421566667911,1
AJ28_20240817_091655.jpg,177.22577713143065,133.8500272677695,96.89243514166256,147.91702807281794,139.83553639597994,153.53304593969926,153.53304593969926,1.3240623063365153,1.8290981648176945,0.7238880439220187,1.0379673449506386,1
AJ28_20240817_091656.jpg,164.27230343353892,121.92671555533971,90.07974357729105,135.67658200184547,140.10305473265018,150.86137147297362,150.86137147297362,1.3473035941140885,1.823631985241571,0.7388023406371806,1.111919007209384,1
AJ28_20240817_091702.jpg,168.5858279356558,124.1061445994048,89.6265779696952,139.10038707669565,140.86829666802825,152.8270020034623,152.8270020034623,1.3584003203179353,1.8809802836796718,0.7221767909785528,1.0986813488916956,1
AJ29_20240817_091534.jpg,168.2352784557355,154.78415797648103,141.5529620590193,161.37301974706014,130.73760816507655,136.24171289105834,136.24171289105834,1.0869024296039127,1.1884970460532942,0.9145184041767985,0.8442657407064765,1
AJ29_20240817_091535.jpg,163.55951336353073,148.82604880593829,125.49218583252306,156.375601773899,129.80883155073872,141.69841345127708,141.69841345127708,1.0989978809274596,1.3033441960957364,0.8432138459373113,0.9061414372685525,1
AJ29_20240817_091538.jpg,159.0566168541057,139.71706978893852,115.17447234632569,147.50706105890208,131.43370307605403,142.96189595850666,142.96189595850666,1.1384193495895871,1.3810058099925313,0.8243407315653809,0.9691867898597257,1
AJ29_20240817_091539.jpg,171.23514292170375,148.29722630211276,119.17653372500283,156.7813806349565,132.14633939667834,145.77070387526834,145.77070387526834,1.1546752831248936,1.4368192808829776,0.8036329194625809,0.9297705017976882,1
AJ29_20240817_091542.jpg,170.7312301630732,148.37662799605997,119.34294626244939,156.9754295720696,132.0242968151472,145.72198205100142,145.72198205100142,1.150661201283976,1.4305933788245975,0.8043244213724418,0.9283107650665015,1
AJ2_20240805_160435.jpg,166.64883295098184,135.53823164186645,115.59074358596595,147.04544019531497,136.8219013743607,142.93424957380086,142.93424957380086,1.2295337610851038,1.4417143305711946,0.8528275847553076,0.972041352740386,1
AJ2_20240805_160437.jpg,174.5253511554146,140.15156320797462,123.37741277752605,152.77177163570457,138.38652016311735,141.6254191209787,141.6254191209787,1.2452615291287923,1.4145648365601051,0.880314204659486,0.927039181895826,1
AJ2_20240805_160450.jpg,149.1374969482422,116.35791015625,97.58566284179688,128.2015380859375,138.1614532470703,143.03675842285156,143.03675842285156,1.2817134259824798,1.5282726076447017,0.838668053354404,1.1157179503669574,1
AJ2_20240805_160552.jpg,161.52474487218348,135.35194503384864,113.25532989794887,145.58332828129736,134.657876124078,143.29602909972718,143.29602909972718,1.1933684709031784,1.4261999288821892,0.8367469638716988,0.9842887218415604,1
AJ30_20240819_093746.jpg,170.71234559628314,138.08820835846234,104.58381916057986,149.3269673211374,135.74721347360898,149.87681207978736,149.87681207978736,1.2362557700573262,1.632301682365096,0.7573696526768,1.003682146398817,1
AJ30_20240819_093757.jpg,163.9667639891994,142.8240072004039,108.97036419116195,151.26628323052267,131.2074287094154,148.28871863543566,148.28871863543566,1.148033625825211,1.504691332377933,0.7629695144688831,0.9803157351935124,1
AJ30_20240819_093758.jpg,162.71425563719814,139.91972124555235,110.3622965660989,149.06328820767627,132.46440827841758,146.38271890856265,146.38271890856265,1.1629115111566795,1.474364517825884,0.7887543999867181,0.9820172336638902,1
AJ31_20240819_094111.jpg,174.69624249268517,143.8318104820081,127.56370309532365,155.4410707869206,137.07381551255068,140.90575432472664,140.90575432472664,1.2145869588421188,1.3694823596698096,0.8868949210952582,0.9064898530671543,1
AJ31_20240819_094112.jpg,161.1697733990148,132.90210837438423,114.67905418719212,143.90675862068966,136.02863054187193,141.76124137931035,141.76124137931035,1.2126953752479637,1.40539851096554,0.8628836271073931,0.9850909140958043,1
AJ32_20240819_095315.jpg,172.33112377006734,132.71772138788194,111.8965924391507,147.00331434489902,140.29657172449507,144.91635422061108,144.91635422061108,1.2984786106139687,1.5400926737218403,0.8431171845469196,0.9858033057323128,1
AJ32_20240819_095316.jpg,165.1778119345487,128.28803237543048,109.91423623946923,141.87448683775318,139.63567912524078,143.28783781154542,143.28783781154542,1.2875543227883273,1.5027881381251567,0.8567769989723752,1.0099619741035368,1
AJ32_20240819_095320.jpg,166.85513707611304,123.30140606402936,98.66434003752194,138.33307780758912,141.4938774686813,147.6427951826673,147.6427951826673,1.3532297890928902,1.6911392233660003,0.8001882734905563,1.0672992783456174,1
AJ33_20240821_103909.jpg,166.8399955306014,147.24743707924802,131.0293024944831,155.43375513282493,132.6092069610883,138.86105757144054,138.86105757144054,1.133058732341467,1.2733029259949178,0.8898579439050316,0.8933777386990359,1
AJ33_20240821_103913.jpg,163.99391293180943,143.2069346346475,126.09197380249134,151.87854115834082,133.07938872479775,139.56810068062154,139.56810068062154,1.1451534257404552,1.3005896147529385,0.8804878984644976,0.9189454856309784,1
AJ33_20240821_103914.jpg,165.67762087926272,145.131811962723,128.11939489377082,153.7784547073857,132.96370395229368,139.44045744378758,139.44045744378758,1.1415665352558981,1.2931501879436975,0.8827795386713607,0.9067619830252367,1
AJ33_20240821_103917.jpg,169.6413228020964,142.48337885386678,121.86904849782239,152.71656701360695,135.0502448266529,142.40545262173666,142.40545262173666,1.1906042864513968,1.391996766210338,0.8553211513006866,0.932482012096084,1
AJ34_20240821_104111.jpg,177.76000678426053,134.451980156038,112.93548592265942,149.7236473880597,141.61753731343285,145.86162228629578,145.86162228629578,1.3221077536816768,1.5739960186827218,0.8399689238613179,0.9742056372300375,1
AJ34_20240821_104117.jpg,167.3291900056643,143.14588709169865,109.5045314368431,151.22993895147587,132.2318585184719,148.37293095852476,148.37293095852476,1.1689416457318977,1.5280572071495913,0.7649855185969083,0.981108178751722,1
AJ34_20240821_104121.jpg,166.6227766747856,132.8113883373928,101.6739873508402,144.839511226641,136.8370550791084,149.24811183658431,149.24811183658431,1.2545819865757046,1.6387945371025536,0.7655517185544123,1.0304378241970662,1
AJ35_20240823_154529.jpg,123.68755034458069,92.86400250604134,81.85549986574779,104.37214714042781,138.1976640114562,138.4839792356574,138.4839792356574,1.3319213653817337,1.5110475048884273,0.881455642394554,1.3268288686492657,1
AJ35_20240823_154530.jpg,158.69307962082016,129.85746032848363,109.9164207090524,139.9240945866176,136.08830167714157,142.2704607798882,142.2704607798882,1.222055921911139,1.4437613338694655,0.8464390076979177,1.0167688430175925,1
AJ35_20240823_154535.jpg,174.48643596209024,135.0752978001913,91.64666115989914,148.00069559168767,137.43696200330407,155.9063124945657,155.9063124945657,1.2917716082212594,1.9039038831295094,0.6784857185136899,1.0534160722546357,1
AJ36_20240823_154809.jpg,166.18533683210424,140.29851151427408,123.13066099624486,150.5876577840112,135.08598380310366,140.58813283264715,140.58813283264715,1.1845124645580003,1.3496665585796366,0.8776334031604037,0.933596643761449,1
AJ36_20240823_154811.jpg,165.18441574909653,137.7443624912822,120.6142401251136,148.67337320624722,135.90572098822832,140.99038400574847,140.99038400574847,1.1992099826251765,1.369526634734203,0.8756382988603902,0.948323025279291,1
AJ36_20240823_154815.jpg,165.70478830419816,140.62332901149014,125.36473375955649,150.94118567532524,134.94784727500334,139.36108999865874,139.36108999865874,1.1783591548476249,1.3217815091461882,0.8914931380825152,0.9232807364793327,1
AJ3_20240805_160743.jpg,159.86479051098183,142.498331303838,117.91674559148514,150.33996301808506,130.81008433680603,142.73625580661164,142.73625580661164,1.1218713084312784,1.3557428875206585,0.8274956182649249,0.9494232404461748,1
AJ3_20240805_160746.jpg,165.56174165145495,153.40913239557608,133.99554386341674,159.802507247933,129.38822076667026,139.32545903575647,139.32545903575647,1.0792169800251887,1.235576465025117,0.8734521921709834,0.8718602765583224,1
AJ3_20240805_160805.jpg,143.585547913801,124.75922971114167,102.05331499312243,132.7647317744154,131.88111875286566,142.20766620816138,142.20766620816138,1.1509011966116431,1.4069660208148211,0.8180021182513473,1.0711253149568776,1
AJ4_20240807_095108.jpg,171.60988203974847,147.39865516133474,130.31096525450957,157.6396015972828,134.44356726488272,140.36650296048103,140.36650296048103,1.164256761282229,1.3169258656602871,0.8840715963643393,0.8904266481759102,1
AJ4_20240807_095109.jpg,165.45729139379773,131.99586918411347,106.94079835573378,143.93344348842365,137.10738106272794,145.92002337437282,145.92002337437282,1.253503546459528,1.547185848531125,0.8101829110756888,1.0138020658993465,1
AJ4_20240807_095118.jpg,153.49922988752775,125.69829500680565,104.54480980012895,136.40112114048284,135.63088330109608,143.36709291496527,143.36709291496527,1.2211719232790306,1.4682625441925659,0.8317122277812629,1.051069746825895,1
AJ5_20240808_150549.jpg,161.72735749099385,139.33735961008688,127.85999152362788,149.20856113583386,134.5674507310871,137.17632973087518,137.17632973087518,1.1606891129763952,1.264878515154828,0.9176289185025073,0.9193596383965889,1
AJ5_20240808_150551.jpg,160.6626304023845,136.64228349064413,125.59165424739196,147.1956656731247,135.54725534028813,137.45678092399405,137.45678092399405,1.1757899906407452,1.2792460620565063,0.9191273017393908,0.9338371436520774,1
AJ5_20240808_150557.jpg,158.76859523809523,142.45135714285715,131.69814285714287,151.09842857142857,132.37669047619048,135.90766666666667,135.90766666666667,1.1145460268541236,1.2055492248267108,0.9245130729120151,0.8994644554026897,1
AJ5_20240808_150601.jpg,162.92576334645923,141.71295160630905,128.32612484668516,151.18879779657004,133.85103178189487,138.00497062810663,138.00497062810663,1.1496885806838082,1.2696227075467956,0.9055356090362914,0.9127989092220865,1
AJ5_20240808_150622.jpg,163.73565034228542,133.42200348361484,118.3223153886661,145.44201401547375,137.4296593348726,140.56365698545792,140.56365698545792,1.22720124747034,1.3838103862372442,0.886827595242709,0.9664583990431045,1
AJ6_20240808_150733.jpg,165.9660096417892,131.80689977827953,119.34964707796831,144.85765139032972,139.24834726714266,139.7848294379691,139.7848294379691,1.2591602462527423,1.3905865020512465,0.9054886077530468,0.9649806353433679,1
AJ6_20240808_150738.jpg,159.9107805844703,139.68387126164498,128.88647700612714,148.77673507505182,133.75637200191332,136.53461039108944,136.53461039108944,1.1448048940463065,1.2407102983826457,0.9227012032191304,0.9177147852081745,1
AJ6_20240808_150747.jpg,167.17293300671955,140.1365035845113,124.28141223003799,150.8440119558622,135.76897318920376,140.20423848798796,140.20423848798796,1.1929292335524435,1.345116125267193,0.886859655865673,0.9294650529418925,1
AJ7_20240808_151116.jpg,184.92315203032567,153.38110964332893,138.30905749238985,165.09706507380392,137.41456550456607,140.18580207914536,140.18580207914536,1.2056448884396485,1.3370284928987544,0.9017346198125564,0.8491114070826529,1
AJ7_20240808_151119.jpg,177.21954510408636,154.99874710871242,144.52235929067078,164.4934464148034,134.44117836031867,136.35543562066306,136.35543562066306,1.1433611385028013,1.226243086174716,0.9324098488157223,0.8289414427361069,1
AJ7_20240808_151122.jpg,158.05352085164566,139.5356480125012,126.399160074226,148.065729075105,132.6405166520168,137.2751733567731,137.2751733567731,1.1327106869835493,1.2504317236633486,0.905855678951991,0.9271231991841834,1
AJ7_20240808_151134.jpg,166.5871630467622,146.15683641612677,137.0084594984726,155.95370774446943,134.0202759407835,135.391050387727,135.391050387727,1.1397835776404204,1.2158896059460456,0.937407116359479,0.8681489621357169,1
AJ8_20240808_151246.jpg,154.79041750328878,138.23097694384822,113.3045535322763,145.81144268272982,130.34639617807935,143.0988483463731,143.0988483463731,1.1197954308488456,1.3661447074415238,0.8196755547682123,0.9813965538791384,1
AJ8_20240808_151258.jpg,168.53030233728217,144.81187394227692,120.00654073091525,154.16175730686547,133.13673786763025,144.0648813063166,144.0648813063166,1.1637878620414217,1.4043426292140753,0.8287064909473117,0.9345046585389186,1
AJ8_20240808_151300.jpg,175.45005052692363,146.34921322361774,120.6527597324479,157.0064000769934,135.1382272267937,145.3116067561715,145.3116067561715,1.19884518313054,1.4541735262568156,0.8244168605380666,0.9255139010855553,1
AJ8_20240808_151308.jpg,144.90935829501154,135.36476108219145,118.15639954247298,141.5026961413665,128.72980228296646,138.1537384159294,138.1537384159294,1.0705101982672918,1.2264198776343211,0.8728741344865675,0.9763328982903319,1
AJ9_20240808_152123.jpg,165.70159303261693,142.74111390305188,131.36322607401624,152.72906247712913,134.70322753775218,137.135883486619,137.135883486619,1.1608539918240062,1.2614001400807002,0.9202900381101593,0.8979029947836669,1
AJ9_20240808_152135.jpg,153.738596947624,122.37742802636143,112.50169094693028,134.5695456122095,138.42590183836282,137.92089403399237,137.92089403399237,1.2562659484741017,1.3665447540126432,0.9193009841928955,1.024904203857062,1
